=== Flow Trace Start (2026-06-18T23:56:06) ===
command: flow
argv: main.py flow
pid: 15156
cwd: C:\test_codespace\yonc_agent

[trace] Flow output is being saved to: C:\test_codespace\yonc_agent\data\logs\flow_runs\flow_20260618_235606_15156.log
[trace] Latest flow trace shortcut: C:\test_codespace\yonc_agent\data\logs\flow_runs\flow_latest.log
2026-06-18 23:56:06,829 | INFO | state_evaluator | [Evaluator] Starting state-driven flow evaluation
2026-06-18 23:56:29,640 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-06-18 23:56:58,050 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 503, b'Service Unavailable', [(b'X-Gemini-Service-Tier', b'standard'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Type', b'application/json; charset=UTF-8'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 18 Jun 2026 15:57:02 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Server-Timing', b'gfet4t7; dur=28353'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2026-06-18 23:56:58,051 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-06-18 23:56:58,051 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-06-18 23:56:58,051 | DEBUG | httpcore.http11 | response_closed.started
2026-06-18 23:56:58,052 | DEBUG | httpcore.http11 | response_closed.complete
2026-06-18 23:56:58,087 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-06-18 23:56:58,088 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-06-18 23:56:58,088 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-06-18 23:56:58,089 | DEBUG | httpcore.http11 | send_request_body.complete
2026-06-18 23:56:58,089 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-06-18 23:57:03,893 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 503, b'Service Unavailable', [(b'X-Gemini-Service-Tier', b'standard'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Type', b'application/json; charset=UTF-8'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 18 Jun 2026 15:57:08 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Server-Timing', b'gfet4t7; dur=5674'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2026-06-18 23:57:03,893 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-06-18 23:57:03,893 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-06-18 23:57:03,893 | DEBUG | httpcore.http11 | response_closed.started
2026-06-18 23:57:03,893 | DEBUG | httpcore.http11 | response_closed.complete
2026-06-18 23:57:05,087 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-06-18 23:57:05,087 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-06-18 23:57:05,088 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-06-18 23:57:05,088 | DEBUG | httpcore.http11 | send_request_body.complete
2026-06-18 23:57:05,088 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-06-18 23:57:08,541 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 503, b'Service Unavailable', [(b'X-Gemini-Service-Tier', b'standard'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Type', b'application/json; charset=UTF-8'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 18 Jun 2026 15:57:12 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Server-Timing', b'gfet4t7; dur=3251'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2026-06-18 23:57:08,542 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-06-18 23:57:08,543 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-06-18 23:57:08,543 | DEBUG | httpcore.http11 | response_closed.started
2026-06-18 23:57:08,544 | DEBUG | httpcore.http11 | response_closed.complete
2026-06-18 23:57:10,558 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-06-18 23:57:10,558 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-06-18 23:57:10,558 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-06-18 23:57:10,558 | DEBUG | httpcore.http11 | send_request_body.complete
2026-06-18 23:57:10,558 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-06-18 23:58:43,795 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 503, b'Service Unavailable', [(b'X-Gemini-Service-Tier', b'standard'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Type', b'application/json; charset=UTF-8'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 18 Jun 2026 15:58:48 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Server-Timing', b'gfet4t7; dur=93162'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2026-06-18 23:58:43,798 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
--- Logging error ---
2026-06-18 23:58:43,842 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-06-18 23:58:43,843 | DEBUG | httpcore.http11 | response_closed.started
2026-06-18 23:58:43,843 | DEBUG | httpcore.http11 | response_closed.complete
2026-06-18 23:58:43,869 | WARNING | unlimited_llmapi.multikey_manager | gemini/gemini-3-flash-preview | key_1 触发受限: litellm.ServiceUnavailableError: GeminiException - {
  "error": {
    "code": 503,
    "message": "This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.",
    "status": "UNAVAILABLE"
  }
}

2026-06-18 23:58:44,873 | INFO | unlimited_llmapi.multikey_manager | 请求中... (模型: gemini/gemini-3-flash-preview | Key: alansyling | 今日: 1/20)
2026-06-18 23:58:44,878 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-06-18 23:58:44,879 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-06-18 23:58:44,879 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-06-18 23:58:44,879 | DEBUG | httpcore.http11 | send_request_body.complete
2026-06-18 23:58:44,879 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-06-18 23:58:51,884 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'X-Gemini-Service-Tier', b'standard'), (b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 18 Jun 2026 15:58:56 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Server-Timing', b'gfet4t7; dur=6932'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2026-06-18 23:58:51,886 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-06-18 23:58:51,887 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-06-18 23:58:51,888 | DEBUG | httpcore.http11 | response_closed.started
2026-06-18 23:58:51,888 | DEBUG | httpcore.http11 | response_closed.complete

[🤖 LLM LOG - Phase 1: Classification]
   Input : 'SolarMan SKM Program Material Prepare
{"task_id": "383e1eb5-ce57-81b1-b26c-d84b80eeb467", "title": "🟧 SolarMan 🚨SKM Program Material Prepare", "description": "", "parent_blocks": [{"id": "383e1eb5-ce57-8129-976d-f7381a06d588", "title": "🏭 SolarMan Apparatus Learning", "description": ""}], "child_blocks": [{"id": "383e1eb5-ce57-8197-9e93-f6cd1f809e43", "title": "🔶 SolarMan 🚨ALL TOOLs 技术手册 & 安全指南 &速查表", "description": "how to use each tools", "type": "bulleted_list_item", "checked": null}, {"id": "383e1eb5-ce57-811b-a259-fd1138e47618", "title": "🔶 SolarMan 🚨TOOL技术手册&安全指南 for SOLAR T&C internal Use", "description": "", "type": "bulleted_list_item", "checked": null}, {"id": "383e1eb5-ce57-8135-94a6-db97be811ff9", "title": "🤖💬🔜收集 SKM 培训手册", "description": "下载最新 SKM 用户指南/技术手册。", "type": "to_do", "checked": false}, {"id": "383e1eb5-ce57-81ec-abcb-d8ba31859b1b", "title": "SolarMan 起草太阳能组件 Spec", "description": "SKM：汇总硬件组件及技术参数。", "type": "to_do", "checked": false}, {"id": "383e1eb5-ce57-81fe-be4b-db7ca5e8d807", "title": "🤖💬🔜制作 SKM PPT", "description": "概览：设计视觉内容与布局", "type": "to_do", "checked": false}, {"id": "383e1eb5-ce57-8148-8cbe-fcf39dc0891e", "title": "SolarMan 格式化评估表", "description": "设计并打印参与者反馈评估量表。", "type": "to_do", "checked": false}, {"id": "383e1eb5-ce57-81e2-99ce-fdc44c4c87d8", "title": "SolarMan 上传课程 Assets", "description": "文档及媒体上传至共享 Repo。", "type": "to_do", "checked": false}, {"id": "383e1eb5-ce57-8152-99c9-fd57327bf4c1", "title": "SolarMan 验证物料 Print Quality", "description": "核查培训讲义纸本：确保清晰完整。", "type": "to_do", "checked": false}], "extra_info": {"is_toggle": false, "links": [], "mentions": [], "context_heading": ""}, "sources": [{"source": "parent_chain", "location": "ancestor_blocks", "content": "🏭 SolarMan Apparatus Learning", "char_count": 29}, {"source": "children", "location": "direct_children", "content": "🔶 SolarMan 🚨ALL TOOLs 技术手册 & 安全指南 &速查表; 🔶 SolarMan 🚨TOOL技术手册&安全指南 for SOLAR T&C internal Use; 🤖💬🔜收集 SKM 培训手册; SolarMan 起草太阳能组件 Spec; 🤖💬🔜制作 SKM PPT; SolarMan 格式化评估表; SolarMan 上传课程 Assets; SolarMan 验证物料 Print Quality", "char_count": 214}], "compacted": false}'
   Output: Level 2 | Type N/A | Rationale: The task 'SolarMan SKM Program Material Prepare' is a direct child of 'SolarMan Apparatus Learning', which serves as the Level 1 project goal. This task represents a major functional module or category of work (Major Deliverable) within the project. It decomposes into specific work packages (Level 3, such as technical manuals and guides) and discrete activities (Level 4, such as 'collect', 'draft', and 'format'). As a major structural component of the project hierarchy, it is classified as Level 2.
2026-06-18 23:58:51,921 | INFO | unlimited_llmapi.multikey_manager | 请求中... (模型: gemini/gemini-3-flash-preview | Key: key_3 | 今日: 1/20)
2026-06-18 23:58:51,922 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-06-18 23:58:51,922 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-06-18 23:58:51,922 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-06-18 23:58:51,922 | DEBUG | httpcore.http11 | send_request_body.complete
2026-06-18 23:58:51,922 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
